dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders,yr,price,COGS,revenue,profit
3/5/2022,2,1,5,13,0,4,1,1,0.6,0.5909,0.69,0.194,registered,217,1,4.99,1.56,1082.83,1081.27
3/5/2022,2,1,5,14,0,4,1,1,0.64,0.6061,0.65,0.194,registered,171,1,4.99,1.56,853.29,851.73
3/5/2022,2,1,5,15,0,4,1,1,0.66,0.6212,0.61,0.194,registered,220,1,4.99,1.56,1097.8,1096.24
3/5/2022,2,1,5,16,0,4,1,1,0.68,0.6364,0.57,0.1642,registered,325,1,4.99,1.56,1621.75,1620.19
3/5/2022,2,1,5,17,0,4,1,1,0.72,0.6667,0.54,0.1343,registered,617,1,4.99,1.56,3078.83,3077.27
3/5/2022,2,1,5,18,0,4,1,1,0.72,0.6667,0.58,0.1343,registered,642,1,4.99,1.56,3203.58,3202.02
3/5/2022,2,1,5,19,0,4,1,1,0.7,0.6515,0.61,0.194,registered,467,1,4.99,1.56,2330.33,2328.77
3/5/2022,2,1,5,20,0,4,1,1,0.64,0.6061,0.73,0.194,registered,368,1,4.99,1.56,1836.32,1834.76
3/5/2022,2,1,5,21,0,4,1,1,0.62,0.5909,0.78,0.1343,registered,257,1,4.99,1.56,1282.43,1280.87
3/5/2022,2,1,5,22,0,4,1,1,0.62,0.5909,0.78,0,registered,217,1,4.99,1.56,1082.83,1081.27
3/5/2022,2,1,5,23,0,4,1,1,0.6,0.5606,0.83,0,registered,100,1,4.99,1.56,499,497.44
4/5/2022,2,1,5,0,0,5,1,1,0.6,0.5758,0.78,0.3284,registered,70,1,4.99,1.56,349.3,347.74
4/5/2022,2,1,5,1,0,5,1,1,0.6,0.5758,0.78,0.1045,registered,33,1,4.99,1.56,164.67,163.11
4/5/2022,2,1,5,2,0,5,1,1,0.58,0.5455,0.83,0.1343,registered,11,1,4.99,1.56,54.89,53.33
4/5/2022,2,1,5,3,0,5,1,1,0.56,0.5303,0.88,0.2239,registered,14,1,4.99,1.56,69.86,68.3
4/5/2022,2,1,5,4,0,5,1,1,0.56,0.5303,0.88,0.194,registered,4,1,4.99,1.56,19.96,18.4
4/5/2022,2,1,5,5,0,5,1,1,0.56,0.5303,0.88,0.194,registered,24,1,4.99,1.56,119.76,118.2
4/5/2022,2,1,5,6,0,5,1,1,0.54,0.5152,0.94,0.1045,registered,127,1,4.99,1.56,633.73,632.17
4/5/2022,2,1,5,7,0,5,1,1,0.56,0.5303,0.88,0,registered,347,1,4.99,1.56,1731.53,1729.97
4/5/2022,2,1,5,8,0,5,1,1,0.56,0.5303,0.88,0,registered,584,1,4.99,1.56,2914.16,2912.6
4/5/2022,2,1,5,9,0,5,1,1,0.6,0.5758,0.78,0,registered,262,1,4.99,1.56,1307.38,1305.82
4/5/2022,2,1,5,10,0,5,1,2,0.62,0.5909,0.73,0.1343,registered,154,1,4.99,1.56,768.46,766.9
4/5/2022,2,1,5,11,0,5,1,2,0.7,0.6515,0.61,0,registered,181,1,4.99,1.56,903.19,901.63
4/5/2022,2,1,5,12,0,5,1,3,0.62,0.5909,0.78,0.3582,registered,125,1,4.99,1.56,623.75,622.19
4/5/2022,2,1,5,13,0,5,1,2,0.64,0.6061,0.73,0,registered,207,1,4.99,1.56,1032.93,1031.37
4/5/2022,2,1,5,14,0,5,1,2,0.66,0.6212,0.74,0.2836,registered,159,1,4.99,1.56,793.41,791.85
4/5/2022,2,1,5,15,0,5,1,2,0.72,0.6818,0.62,0.1045,registered,240,1,4.99,1.56,1197.6,1196.04
4/5/2022,2,1,5,16,0,5,1,1,0.76,0.6818,0.48,0.1642,registered,358,1,4.99,1.56,1786.42,1784.86
4/5/2022,2,1,5,17,0,5,1,1,0.7,0.6515,0.54,0.4627,registered,547,1,4.99,1.56,2729.53,2727.97
4/5/2022,2,1,5,18,0,5,1,1,0.7,0.6515,0.54,0.4627,registered,564,1,4.99,1.56,2814.36,2812.8
4/5/2022,2,1,5,19,0,5,1,1,0.7,0.6515,0.51,0.1343,registered,388,1,4.99,1.56,1936.12,1934.56
4/5/2022,2,1,5,20,0,5,1,1,0.68,0.6364,0.51,0.1045,registered,255,1,4.99,1.56,1272.45,1270.89
4/5/2022,2,1,5,21,0,5,1,1,0.64,0.6061,0.69,0.194,registered,186,1,4.99,1.56,928.14,926.58
4/5/2022,2,1,5,22,0,5,1,1,0.6,0.5606,0.83,0.1343,registered,182,1,4.99,1.56,908.18,906.62
4/5/2022,2,1,5,23,0,5,1,1,0.6,0.5606,0.83,0.0896,registered,205,1,4.99,1.56,1022.95,1021.39
5/5/2022,2,1,5,0,0,6,0,1,0.6,0.5606,0.83,0,registered,111,1,4.99,1.56,553.89,552.33
5/5/2022,2,1,5,1,0,6,0,1,0.6,0.5606,0.83,0,registered,79,1,4.99,1.56,394.21,392.65
5/5/2022,2,1,5,2,0,6,0,1,0.58,0.5455,0.88,0,registered,51,1,4.99,1.56,254.49,252.93
5/5/2022,2,1,5,3,0,6,0,1,0.58,0.5455,0.83,0,registered,21,1,4.99,1.56,104.79,103.23
5/5/2022,2,1,5,4,0,6,0,1,0.56,0.5303,0.88,0.1045,registered,9,1,4.99,1.56,44.91,43.35
5/5/2022,2,1,5,5,0,6,0,1,0.56,0.5303,0.88,0.0896,registered,14,1,4.99,1.56,69.86,68.3
5/5/2022,2,1,5,6,0,6,0,2,0.54,0.5152,0.94,0,registered,33,1,4.99,1.56,164.67,163.11
5/5/2022,2,1,5,7,0,6,0,1,0.56,0.5303,0.88,0,registered,79,1,4.99,1.56,394.21,392.65
5/5/2022,2,1,5,8,0,6,0,1,0.58,0.5455,0.83,0.0896,registered,155,1,4.99,1.56,773.45,771.89
5/5/2022,2,1,5,9,0,6,0,1,0.62,0.5909,0.78,0.1045,registered,223,1,4.99,1.56,1112.77,1111.21
5/5/2022,2,1,5,10,0,6,0,1,0.66,0.6212,0.65,0.1343,registered,284,1,4.99,1.56,1417.16,1415.6
5/5/2022,2,1,5,11,0,6,0,1,0.7,0.6515,0.58,0.0896,registered,354,1,4.99,1.56,1766.46,1764.9
5/5/2022,2,1,5,12,0,6,0,1,0.72,0.6667,0.58,0.1045,registered,330,1,4.99,1.56,1646.7,1645.14
5/5/2022,2,1,5,13,0,6,0,1,0.74,0.6818,0.55,0.1343,registered,307,1,4.99,1.56,1531.93,1530.37
5/5/2022,2,1,5,14,0,6,0,3,0.7,0.6515,0.61,0.2985,registered,241,1,4.99,1.56,1202.59,1201.03
5/5/2022,2,1,5,15,0,6,0,3,0.66,0.6212,0.74,0.194,registered,300,1,4.99,1.56,1497,1495.44
5/5/2022,2,1,5,16,0,6,0,2,0.68,0.6364,0.65,0.3881,registered,310,1,4.99,1.56,1546.9,1545.34
5/5/2022,2,1,5,17,0,6,0,2,0.68,0.6364,0.65,0.2985,registered,298,1,4.99,1.56,1487.02,1485.46
5/5/2022,2,1,5,18,0,6,0,2,0.66,0.6212,0.69,0.3582,registered,278,1,4.99,1.56,1387.22,1385.66
5/5/2022,2,1,5,19,0,6,0,2,0.62,0.5909,0.73,0.3284,registered,254,1,4.99,1.56,1267.46,1265.9
5/5/2022,2,1,5,20,0,6,0,1,0.6,0.5758,0.78,0.2537,registered,209,1,4.99,1.56,1042.91,1041.35
5/5/2022,2,1,5,21,0,6,0,2,0.58,0.5455,0.78,0.2239,registered,183,1,4.99,1.56,913.17,911.61
5/5/2022,2,1,5,22,0,6,0,2,0.58,0.5455,0.78,0.194,registered,150,1,4.99,1.56,748.5,746.94
5/5/2022,2,1,5,23,0,6,0,2,0.56,0.5303,0.83,0.2836,registered,114,1,4.99,1.56,568.86,567.3
6/5/2022,2,1,5,0,0,0,0,2,0.56,0.5303,0.83,0.1343,registered,111,1,4.99,1.56,553.89,552.33
6/5/2022,2,1,5,1,0,0,0,2,0.54,0.5152,0.83,0.2239,registered,84,1,4.99,1.56,419.16,417.6
6/5/2022,2,1,5,2,0,0,0,2,0.54,0.5152,0.83,0.2836,registered,64,1,4.99,1.56,319.36,317.8
6/5/2022,2,1,5,3,0,0,0,2,0.54,0.5152,0.83,0.194,registered,19,1,4.99,1.56,94.81,93.25
6/5/2022,2,1,5,4,0,0,0,3,0.52,0.5,0.83,0.1642,registered,7,1,4.99,1.56,34.93,33.37
6/5/2022,2,1,5,5,0,0,0,3,0.52,0.5,0.83,0.1642,registered,10,1,4.99,1.56,49.9,48.34
6/5/2022,2,1,5,6,0,0,0,3,0.52,0.5,0.83,0.2239,registered,14,1,4.99,1.56,69.86,68.3
6/5/2022,2,1,5,7,0,0,0,3,0.52,0.5,0.83,0.1642,registered,31,1,4.99,1.56,154.69,153.13
6/5/2022,2,1,5,8,0,0,0,2,0.5,0.4848,0.88,0.1343,registered,91,1,4.99,1.56,454.09,452.53
6/5/2022,2,1,5,9,0,0,0,2,0.52,0.5,0.83,0.1642,registered,128,1,4.99,1.56,638.72,637.16
6/5/2022,2,1,5,10,0,0,0,2,0.54,0.5152,0.77,0.1045,registered,221,1,4.99,1.56,1102.79,1101.23
6/5/2022,2,1,5,11,0,0,0,1,0.56,0.5303,0.73,0.1045,registered,270,1,4.99,1.56,1347.3,1345.74
6/5/2022,2,1,5,12,0,0,0,2,0.6,0.6061,0.64,0.0896,registered,351,1,4.99,1.56,1751.49,1749.93
6/5/2022,2,1,5,13,0,0,0,2,0.6,0.6061,0.64,0,registered,368,1,4.99,1.56,1836.32,1834.76
6/5/2022,2,1,5,14,0,0,0,2,0.6,0.6061,0.64,0.1045,registered,292,1,4.99,1.56,1457.08,1455.52
6/5/2022,2,1,5,15,0,0,0,2,0.62,0.6061,0.61,0.1045,registered,342,1,4.99,1.56,1706.58,1705.02
6/5/2022,2,1,5,16,0,0,0,2,0.62,0.6061,0.61,0,registered,363,1,4.99,1.56,1811.37,1809.81
6/5/2022,2,1,5,17,0,0,0,2,0.62,0.6061,0.65,0.1343,registered,316,1,4.99,1.56,1576.84,1575.28
6/5/2022,2,1,5,18,0,0,0,2,0.62,0.6061,0.61,0.194,registered,332,1,4.99,1.56,1656.68,1655.12
6/5/2022,2,1,5,19,0,0,0,2,0.6,0.6061,0.64,0.1642,registered,266,1,4.99,1.56,1327.34,1325.78
6/5/2022,2,1,5,20,0,0,0,1,0.6,0.6061,0.64,0.194,registered,203,1,4.99,1.56,1012.97,1011.41
6/5/2022,2,1,5,21,0,0,0,1,0.56,0.5303,0.73,0.194,registered,148,1,4.99,1.56,738.52,736.96
6/5/2022,2,1,5,22,0,0,0,1,0.56,0.5303,0.73,0.1642,registered,113,1,4.99,1.56,563.87,562.31
6/5/2022,2,1,5,23,0,0,0,1,0.52,0.5,0.77,0.194,registered,80,1,4.99,1.56,399.2,397.64
7/5/2022,2,1,5,0,0,1,1,2,0.52,0.5,0.77,0.1343,registered,21,1,4.99,1.56,104.79,103.23
7/5/2022,2,1,5,1,0,1,1,2,0.52,0.5,0.77,0.194,registered,8,1,4.99,1.56,39.92,38.36
7/5/2022,2,1,5,2,0,1,1,1,0.5,0.4848,0.77,0.194,registered,5,1,4.99,1.56,24.95,23.39
7/5/2022,2,1,5,3,0,1,1,1,0.5,0.4848,0.77,0.194,registered,3,1,4.99,1.56,14.97,13.41
7/5/2022,2,1,5,4,0,1,1,2,0.46,0.4545,0.88,0.1343,registered,2,1,4.99,1.56,9.98,8.42
7/5/2022,2,1,5,5,0,1,1,1,0.46,0.4545,0.88,0.1045,registered,21,1,4.99,1.56,104.79,103.23
7/5/2022,2,1,5,6,0,1,1,1,0.46,0.4545,0.88,0.1045,registered,134,1,4.99,1.56,668.66,667.1
7/5/2022,2,1,5,7,0,1,1,2,0.48,0.4697,0.82,0.1045,registered,367,1,4.99,1.56,1831.33,1829.77
7/5/2022,2,1,5,8,0,1,1,2,0.5,0.4848,0.82,0.194,registered,608,1,4.99,1.56,3033.92,3032.36
7/5/2022,2,1,5,9,0,1,1,2,0.5,0.4848,0.82,0.2239,registered,289,1,4.99,1.56,1442.11,1440.55
7/5/2022,2,1,5,10,0,1,1,2,0.52,0.5,0.77,0.194,registered,128,1,4.99,1.56,638.72,637.16
7/5/2022,2,1,5,11,0,1,1,2,0.54,0.5152,0.73,0.194,registered,149,1,4.99,1.56,743.51,741.95
7/5/2022,2,1,5,12,0,1,1,2,0.56,0.5303,0.68,0.2239,registered,189,1,4.99,1.56,943.11,941.55
7/5/2022,2,1,5,13,0,1,1,2,0.6,0.6212,0.53,0.3284,registered,197,1,4.99,1.56,983.03,981.47
7/5/2022,2,1,5,14,0,1,1,2,0.62,0.6212,0.5,0.3582,registered,180,1,4.99,1.56,898.2,896.64
7/5/2022,2,1,5,15,0,1,1,2,0.62,0.6212,0.53,0.2985,registered,186,1,4.99,1.56,928.14,926.58
7/5/2022,2,1,5,16,0,1,1,2,0.6,0.6212,0.53,0.3881,registered,320,1,4.99,1.56,1596.8,1595.24
7/5/2022,2,1,5,17,0,1,1,2,0.6,0.6212,0.53,0.3284,registered,667,1,4.99,1.56,3328.33,3326.77
7/5/2022,2,1,5,18,0,1,1,2,0.6,0.6212,0.53,0.3582,registered,602,1,4.99,1.56,3003.98,3002.42
7/5/2022,2,1,5,19,0,1,1,1,0.58,0.5455,0.56,0.3284,registered,463,1,4.99,1.56,2310.37,2308.81
7/5/2022,2,1,5,20,0,1,1,1,0.54,0.5152,0.52,0.2836,registered,277,1,4.99,1.56,1382.23,1380.67
7/5/2022,2,1,5,21,0,1,1,2,0.54,0.5152,0.45,0.2239,registered,210,1,4.99,1.56,1047.9,1046.34
7/5/2022,2,1,5,22,0,1,1,2,0.54,0.5152,0.45,0.2537,registered,147,1,4.99,1.56,733.53,731.97
7/5/2022,2,1,5,23,0,1,1,2,0.54,0.5152,0.45,0.194,registered,92,1,4.99,1.56,459.08,457.52
8/5/2022,2,1,5,0,0,2,1,2,0.52,0.5,0.52,0.2537,registered,28,1,4.99,1.56,139.72,138.16
8/5/2022,2,1,5,1,0,2,1,2,0.52,0.5,0.59,0.2239,registered,3,1,4.99,1.56,14.97,13.41
8/5/2022,2,1,5,2,0,2,1,2,0.52,0.5,0.63,0.2985,registered,7,1,4.99,1.56,34.93,33.37
8/5/2022,2,1,5,3,0,2,1,2,0.52,0.5,0.68,0.2836,registered,4,1,4.99,1.56,19.96,18.4
8/5/2022,2,1,5,4,0,2,1,2,0.52,0.5,0.68,0.3284,registered,5,1,4.99,1.56,24.95,23.39
8/5/2022,2,1,5,5,0,2,1,2,0.52,0.5,0.72,0.2836,registered,20,1,4.99,1.56,99.8,98.24
8/5/2022,2,1,5,6,0,2,1,1,0.5,0.4848,0.77,0.2985,registered,158,1,4.99,1.56,788.42,786.86
8/5/2022,2,1,5,7,0,2,1,1,0.52,0.5,0.72,0.2836,registered,442,1,4.99,1.56,2205.58,2204.02
8/5/2022,2,1,5,8,0,2,1,2,0.54,0.5152,0.73,0.2985,registered,605,1,4.99,1.56,3018.95,3017.39
8/5/2022,2,1,5,9,0,2,1,2,0.56,0.5303,0.68,0.3582,registered,258,1,4.99,1.56,1287.42,1285.86
8/5/2022,2,1,5,10,0,2,1,2,0.58,0.5455,0.68,0.4179,registered,111,1,4.99,1.56,553.89,552.33
8/5/2022,2,1,5,11,0,2,1,2,0.6,0.6061,0.64,0.3881,registered,157,1,4.99,1.56,783.43,781.87
8/5/2022,2,1,5,12,0,2,1,2,0.62,0.6061,0.65,0.3284,registered,203,1,4.99,1.56,1012.97,1011.41
8/5/2022,2,1,5,13,0,2,1,3,0.64,0.6061,0.65,0.2537,registered,166,1,4.99,1.56,828.34,826.78
8/5/2022,2,1,5,14,0,2,1,3,0.62,0.6061,0.69,0.3284,registered,63,1,4.99,1.56,314.37,312.81
8/5/2022,2,1,5,15,0,2,1,3,0.62,0.5909,0.73,0.2537,registered,94,1,4.99,1.56,469.06,467.5
8/5/2022,2,1,5,16,0,2,1,3,0.64,0.6061,0.73,0.2239,registered,335,1,4.99,1.56,1671.65,1670.09
8/5/2022,2,1,5,17,0,2,1,2,0.64,0.6061,0.69,0.2836,registered,640,1,4.99,1.56,3193.6,3192.04
8/5/2022,2,1,5,18,0,2,1,2,0.64,0.6061,0.69,0.2836,registered,641,1,4.99,1.56,3198.59,3197.03
8/5/2022,2,1,5,19,0,2,1,2,0.64,0.6061,0.69,0.2836,registered,399,1,4.99,1.56,1991.01,1989.45
8/5/2022,2,1,5,20,0,2,1,2,0.64,0.6061,0.69,0.2836,registered,262,1,4.99,1.56,1307.38,1305.82
8/5/2022,2,1,5,21,0,2,1,2,0.64,0.6061,0.65,0.2836,registered,202,1,4.99,1.56,1007.98,1006.42
8/5/2022,2,1,5,22,0,2,1,3,0.6,0.5758,0.78,0.2537,registered,134,1,4.99,1.56,668.66,667.1
8/5/2022,2,1,5,23,0,2,1,3,0.6,0.5758,0.78,0.3284,registered,53,1,4.99,1.56,264.47,262.91
9/5/2022,2,1,5,0,0,3,1,2,0.58,0.5455,0.83,0.194,registered,27,1,4.99,1.56,134.73,133.17
9/5/2022,2,1,5,1,0,3,1,2,0.6,0.5758,0.78,0.2537,registered,11,1,4.99,1.56,54.89,53.33
9/5/2022,2,1,5,2,0,3,1,3,0.56,0.5303,0.88,0.4478,registered,1,1,4.99,1.56,4.99,3.43
9/5/2022,2,1,5,3,0,3,1,3,0.56,0.5303,0.88,0.1642,registered,2,1,4.99,1.56,9.98,8.42
9/5/2022,2,1,5,4,0,3,1,3,0.56,0.5303,0.88,0.2239,registered,5,1,4.99,1.56,24.95,23.39
9/5/2022,2,1,5,5,0,3,1,2,0.56,0.5303,0.88,0.1343,registered,27,1,4.99,1.56,134.73,133.17
9/5/2022,2,1,5,6,0,3,1,2,0.56,0.5303,0.88,0.1045,registered,121,1,4.99,1.56,603.79,602.23
9/5/2022,2,1,5,7,0,3,1,2,0.56,0.5303,0.94,0.194,registered,401,1,4.99,1.56,2000.99,1999.43
9/5/2022,2,1,5,8,0,3,1,2,0.6,0.5606,0.83,0.1343,registered,594,1,4.99,1.56,2964.06,2962.5
9/5/2022,2,1,5,9,0,3,1,2,0.6,0.5606,0.83,0,registered,285,1,4.99,1.56,1422.15,1420.59
9/5/2022,2,1,5,10,0,3,1,2,0.62,0.6061,0.65,0.2537,registered,113,1,4.99,1.56,563.87,562.31
9/5/2022,2,1,5,11,0,3,1,2,0.62,0.6212,0.59,0.2985,registered,156,1,4.99,1.56,778.44,776.88
9/5/2022,2,1,5,12,0,3,1,2,0.62,0.6212,0.57,0.2239,registered,222,1,4.99,1.56,1107.78,1106.22
9/5/2022,2,1,5,13,0,3,1,2,0.64,0.6212,0.53,0.2537,registered,216,1,4.99,1.56,1077.84,1076.28
9/5/2022,2,1,5,14,0,3,1,2,0.64,0.6212,0.53,0.2537,registered,175,1,4.99,1.56,873.25,871.69
9/5/2022,2,1,5,15,0,3,1,2,0.64,0.6212,0.53,0.1045,registered,191,1,4.99,1.56,953.09,951.53
9/5/2022,2,1,5,16,0,3,1,2,0.66,0.6212,0.5,0.194,registered,289,1,4.99,1.56,1442.11,1440.55
9/5/2022,2,1,5,17,0,3,1,2,0.64,0.6212,0.53,0.1343,registered,629,1,4.99,1.56,3138.71,3137.15
9/5/2022,2,1,5,18,0,3,1,3,0.52,0.5,0.77,0.5821,registered,349,1,4.99,1.56,1741.51,1739.95
9/5/2022,2,1,5,19,0,3,1,3,0.5,0.4848,0.77,0.3582,registered,96,1,4.99,1.56,479.04,477.48
9/5/2022,2,1,5,20,0,3,1,3,0.5,0.4848,0.82,0.2239,registered,48,1,4.99,1.56,239.52,237.96
9/5/2022,2,1,5,21,0,3,1,3,0.5,0.4848,0.82,0.1642,registered,30,1,4.99,1.56,149.7,148.14
9/5/2022,2,1,5,22,0,3,1,3,0.48,0.4697,0.82,0.1045,registered,62,1,4.99,1.56,309.38,307.82
9/5/2022,2,1,5,23,0,3,1,3,0.48,0.4697,0.82,0.194,registered,47,1,4.99,1.56,234.53,232.97
10/5/2022,2,1,5,0,0,4,1,3,0.5,0.4848,0.77,0.1642,registered,31,1,4.99,1.56,154.69,153.13
10/5/2022,2,1,5,1,0,4,1,2,0.48,0.4697,0.88,0.1343,registered,9,1,4.99,1.56,44.91,43.35
10/5/2022,2,1,5,2,0,4,1,2,0.48,0.4697,0.88,0.1045,registered,3,1,4.99,1.56,14.97,13.41
10/5/2022,2,1,5,3,0,4,1,1,0.46,0.4545,0.88,0.2239,registered,3,1,4.99,1.56,14.97,13.41
10/5/2022,2,1,5,4,0,4,1,1,0.46,0.4545,0.77,0.194,registered,2,1,4.99,1.56,9.98,8.42
10/5/2022,2,1,5,5,0,4,1,1,0.46,0.4545,0.72,0.2985,registered,23,1,4.99,1.56,114.77,113.21
10/5/2022,2,1,5,6,0,4,1,1,0.44,0.4394,0.72,0.2239,registered,130,1,4.99,1.56,648.7,647.14
10/5/2022,2,1,5,7,0,4,1,1,0.44,0.4394,0.72,0.2985,registered,393,1,4.99,1.56,1961.07,1959.51
10/5/2022,2,1,5,8,0,4,1,1,0.46,0.4545,0.67,0.3582,registered,603,1,4.99,1.56,3008.97,3007.41
10/5/2022,2,1,5,9,0,4,1,1,0.5,0.4848,0.59,0.4627,registered,299,1,4.99,1.56,1492.01,1490.45
10/5/2022,2,1,5,10,0,4,1,1,0.5,0.4848,0.51,0.4179,registered,112,1,4.99,1.56,558.88,557.32
10/5/2022,2,1,5,11,0,4,1,1,0.52,0.5,0.48,0.5224,registered,179,1,4.99,1.56,893.21,891.65
10/5/2022,2,1,5,12,0,4,1,1,0.52,0.5,0.48,0.4179,registered,207,1,4.99,1.56,1032.93,1031.37
10/5/2022,2,1,5,13,0,4,1,1,0.54,0.5152,0.39,0.4478,registered,228,1,4.99,1.56,1137.72,1136.16
10/5/2022,2,1,5,14,0,4,1,1,0.56,0.5303,0.37,0.4179,registered,186,1,4.99,1.56,928.14,926.58
10/5/2022,2,1,5,15,0,4,1,1,0.54,0.5152,0.37,0.3881,registered,192,1,4.99,1.56,958.08,956.52
10/5/2022,2,1,5,16,0,4,1,1,0.58,0.5455,0.3,0.4627,registered,334,1,4.99,1.56,1666.66,1665.1
10/5/2022,2,1,5,17,0,4,1,1,0.6,0.6212,0.31,0.3881,registered,648,1,4.99,1.56,3233.52,3231.96
10/5/2022,2,1,5,18,0,4,1,1,0.56,0.5303,0.35,0.5224,registered,661,1,4.99,1.56,3298.39,3296.83
10/5/2022,2,1,5,19,0,4,1,1,0.54,0.5152,0.37,0.3582,registered,469,1,4.99,1.56,2340.31,2338.75
10/5/2022,2,1,5,20,0,4,1,1,0.52,0.5,0.4,0.3284,registered,315,1,4.99,1.56,1571.85,1570.29
10/5/2022,2,1,5,21,0,4,1,1,0.5,0.4848,0.42,0.194,registered,211,1,4.99,1.56,1052.89,1051.33
10/5/2022,2,1,5,22,0,4,1,1,0.5,0.4848,0.42,0.1045,registered,196,1,4.99,1.56,978.04,976.48
10/5/2022,2,1,5,23,0,4,1,1,0.48,0.4697,0.48,0.1045,registered,112,1,4.99,1.56,558.88,557.32
11/5/2022,2,1,5,0,0,5,1,1,0.46,0.4545,0.55,0.1045,registered,47,1,4.99,1.56,234.53,232.97
11/5/2022,2,1,5,1,0,5,1,1,0.46,0.4545,0.51,0.1343,registered,32,1,4.99,1.56,159.68,158.12
11/5/2022,2,1,5,2,0,5,1,1,0.46,0.4545,0.44,0.1642,registered,16,1,4.99,1.56,79.84,78.28
11/5/2022,2,1,5,3,0,5,1,1,0.46,0.4545,0.41,0.2836,registered,8,1,4.99,1.56,39.92,38.36
11/5/2022,2,1,5,4,0,5,1,1,0.42,0.4242,0.5,0.194,registered,6,1,4.99,1.56,29.94,28.38
11/5/2022,2,1,5,5,0,5,1,1,0.42,0.4242,0.47,0.1642,registered,23,1,4.99,1.56,114.77,113.21
11/5/2022,2,1,5,6,0,5,1,1,0.42,0.4242,0.5,0.2537,registered,128,1,4.99,1.56,638.72,637.16
11/5/2022,2,1,5,7,0,5,1,1,0.42,0.4242,0.5,0.2537,registered,345,1,4.99,1.56,1721.55,1719.99
11/5/2022,2,1,5,8,0,5,1,1,0.46,0.4545,0.44,0.2537,registered,579,1,4.99,1.56,2889.21,2887.65
11/5/2022,2,1,5,9,0,5,1,1,0.48,0.4697,0.41,0.2985,registered,288,1,4.99,1.56,1437.12,1435.56
11/5/2022,2,1,5,10,0,5,1,1,0.52,0.5,0.36,0.3284,registered,141,1,4.99,1.56,703.59,702.03
11/5/2022,2,1,5,11,0,5,1,1,0.56,0.5303,0.35,0.2537,registered,203,1,4.99,1.56,1012.97,1011.41
11/5/2022,2,1,5,12,0,5,1,1,0.56,0.5303,0.28,0.4179,registered,259,1,4.99,1.56,1292.41,1290.85
11/5/2022,2,1,5,13,0,5,1,1,0.6,0.6061,0.26,0.3881,registered,263,1,4.99,1.56,1312.37,1310.81
11/5/2022,2,1,5,14,0,5,1,1,0.62,0.6061,0.23,0.2239,registered,218,1,4.99,1.56,1087.82,1086.26
11/5/2022,2,1,5,15,0,5,1,1,0.62,0.6061,0.25,0.194,registered,299,1,4.99,1.56,1492.01,1490.45
11/5/2022,2,1,5,16,0,5,1,1,0.62,0.6061,0.25,0.3284,registered,397,1,4.99,1.56,1981.03,1979.47
11/5/2022,2,1,5,17,0,5,1,1,0.64,0.6061,0.23,0.2537,registered,677,1,4.99,1.56,3378.23,3376.67
11/5/2022,2,1,5,18,0,5,1,1,0.64,0.6061,0.23,0.2836,registered,518,1,4.99,1.56,2584.82,2583.26
11/5/2022,2,1,5,19,0,5,1,1,0.64,0.6061,0.23,0.2537,registered,430,1,4.99,1.56,2145.7,2144.14
11/5/2022,2,1,5,20,0,5,1,1,0.62,0.6061,0.25,0.1343,registered,277,1,4.99,1.56,1382.23,1380.67
11/5/2022,2,1,5,21,0,5,1,1,0.6,0.6061,0.28,0.1045,registered,225,1,4.99,1.56,1122.75,1121.19
11/5/2022,2,1,5,22,0,5,1,1,0.56,0.5303,0.35,0.2239,registered,190,1,4.99,1.56,948.1,946.54
11/5/2022,2,1,5,23,0,5,1,1,0.54,0.5152,0.37,0.194,registered,142,1,4.99,1.56,708.58,707.02
12/5/2022,2,1,5,0,0,6,0,1,0.52,0.5,0.42,0.1642,registered,111,1,4.99,1.56,553.89,552.33
12/5/2022,2,1,5,1,0,6,0,1,0.5,0.4848,0.48,0,registered,79,1,4.99,1.56,394.21,392.65
12/5/2022,2,1,5,2,0,6,0,1,0.46,0.4545,0.59,0.1343,registered,46,1,4.99,1.56,229.54,227.98
12/5/2022,2,1,5,3,0,6,0,1,0.48,0.4697,0.59,0,registered,20,1,4.99,1.56,99.8,98.24
12/5/2022,2,1,5,4,0,6,0,1,0.44,0.4394,0.67,0.1045,registered,6,1,4.99,1.56,29.94,28.38
12/5/2022,2,1,5,5,0,6,0,1,0.42,0.4242,0.67,0.1343,registered,8,1,4.99,1.56,39.92,38.36
12/5/2022,2,1,5,6,0,6,0,1,0.42,0.4242,0.67,0.0896,registered,23,1,4.99,1.56,114.77,113.21
12/5/2022,2,1,5,7,0,6,0,1,0.42,0.4242,0.71,0.1343,registered,57,1,4.99,1.56,284.43,282.87
12/5/2022,2,1,5,8,0,6,0,1,0.52,0.5,0.48,0,registered,156,1,4.99,1.56,778.44,776.88
12/5/2022,2,1,5,9,0,6,0,1,0.54,0.5152,0.49,0,registered,248,1,4.99,1.56,1237.52,1235.96
12/5/2022,2,1,5,10,0,6,0,1,0.56,0.5303,0.49,0.0896,registered,279,1,4.99,1.56,1392.21,1390.65
12/5/2022,2,1,5,11,0,6,0,1,0.62,0.6212,0.41,0.0896,registered,365,1,4.99,1.56,1821.35,1819.79
12/5/2022,2,1,5,12,0,6,0,1,0.64,0.6212,0.36,0.1642,registered,353,1,4.99,1.56,1761.47,1759.91
